Instance,Terminal,Layer,X location,Y location,Voltage
fanout36,VDD,Metal1,63.3300,33.8520,1.199918
fanout35,VDD,Metal1,59.0700,34.1870,1.199918
fanout34,VDD,Metal1,45.6300,19.0670,1.199931
fanout33,VDD,Metal1,96.5100,34.1870,1.199991
fanout32,VDD,Metal1,96.0300,26.6270,1.199971
fanout31,VDD,Metal1,78.2700,41.4120,1.199967
output30,VDD,Metal1,83.0700,33.8520,1.199918
output29,VDD,Metal1,132.9900,18.7320,1.199885
output28,VDD,Metal1,24.9300,18.7320,1.199942
output27,VDD,Metal1,148.3500,64.0920,1.199959
output26,VDD,Metal1,126.6900,64.0920,1.199970
output25,VDD,Metal1,109.9500,64.0920,1.199988
output24,VDD,Metal1,90.7500,64.0920,1.199996
output23,VDD,Metal1,71.5500,64.0920,1.199991
output22,VDD,Metal1,51.3900,64.0920,1.199991
output21,VDD,Metal1,33.1500,64.0920,1.199995
output20,VDD,Metal1,13.9500,64.0920,1.199996
output19,VDD,Metal1,151.1700,64.0920,1.199957
output18,VDD,Metal1,153.0900,64.0920,1.199956
output17,VDD,Metal1,153.0900,49.3070,1.199982
output16,VDD,Metal1,153.0900,41.7470,1.199974
output15,VDD,Metal1,153.0900,33.8520,1.199984
output14,VDD,Metal1,153.0900,19.0670,1.199866
output13,VDD,Metal1,153.0900,18.7320,1.199866
output12,VDD,Metal1,8.6700,64.0920,1.199994
output11,VDD,Metal1,6.7500,64.0920,1.199994
output10,VDD,Metal1,6.7500,49.3070,1.199995
output9,VDD,Metal1,6.7500,41.7470,1.199996
output8,VDD,Metal1,6.7500,33.8520,1.199994
output7,VDD,Metal1,6.7500,19.0670,1.199989
output6,VDD,Metal1,6.7500,18.7320,1.199989
input5,VDD,Metal1,71.0700,18.7320,1.199934
input4,VDD,Metal1,115.6500,18.7320,1.199929
input3,VDD,Metal1,11.9700,18.7320,1.199990
input2,VDD,Metal1,150.2700,18.7320,1.199869
input1,VDD,Metal1,46.5300,26.2920,1.199941
_240_,VDD,Metal1,30.2700,19.0670,1.199937
_239_,VDD,Metal1,82.8220,18.4180,1.199960
_238_,VDD,Metal1,86.1820,19.3810,1.199960
_237_,VDD,Metal1,66.0220,19.3810,1.199934
_236_,VDD,Metal1,58.3420,25.9780,1.199848
_235_,VDD,Metal1,53.0620,19.3810,1.199933
_234_,VDD,Metal1,84.7420,26.9410,1.199971
_233_,VDD,Metal1,66.5020,34.5010,1.199918
_232_,VDD,Metal1,59.7820,42.0610,1.199960
_231_,VDD,Metal1,87.6220,42.0610,1.199994
_230_,VDD,Metal1,85.7020,34.5010,1.199918
_229_,VDD,Metal1,94.8220,57.1810,1.199992
_228_,VDD,Metal1,81.3820,57.1810,1.199987
_227_,VDD,Metal1,46.3420,49.6210,1.199963
_226_,VDD,Metal1,49.2220,41.0980,1.199960
_225_,VDD,Metal1,45.8620,33.5380,1.199920
_224_,VDD,Metal1,37.7020,25.9780,1.199945
_223_,VDD,Metal1,37.7020,19.3810,1.199932
_222_,VDD,Metal1,138.0220,57.1810,1.199984
_221_,VDD,Metal1,116.4220,57.1810,1.199989
_220_,VDD,Metal1,104.4220,56.2180,1.199990
_219_,VDD,Metal1,102.5020,48.6580,1.199992
_218_,VDD,Metal1,68.4220,57.1810,1.199985
_217_,VDD,Metal1,46.8220,56.2180,1.199986
_216_,VDD,Metal1,37.2220,48.6580,1.199963
_215_,VDD,Metal1,55.4620,57.1810,1.199986
_214_,VDD,Metal1,138.0220,56.2180,1.199984
_213_,VDD,Metal1,121.7020,56.2180,1.199988
_212_,VDD,Metal1,121.7020,48.6580,1.199983
_211_,VDD,Metal1,107.7820,41.0980,1.199979
_210_,VDD,Metal1,103.4620,33.5380,1.199990
_209_,VDD,Metal1,126.0220,19.3810,1.199887
_208_,VDD,Metal1,103.9420,19.3810,1.199980
_207_,VDD,Metal1,92.2700,18.5680,1.199966
_206_,VDD,Metal1,77.3900,26.7910,1.199971
_205_,VDD,Metal1,57.4900,34.3510,1.199918
_204_,VDD,Metal1,50.9900,26.7910,1.199909
_203_,VDD,Metal1,50.2900,26.1280,1.199911
_202_,VDD,Metal1,73.5500,34.3510,1.199918
_201_,VDD,Metal1,61.0700,41.2480,1.199960
_200_,VDD,Metal1,54.3500,48.8080,1.199963
_199_,VDD,Metal1,80.5300,41.9110,1.199992
_198_,VDD,Metal1,84.5900,33.6880,1.199918
_197_,VDD,Metal1,92.0500,56.3680,1.199992
_196_,VDD,Metal1,76.9100,63.9280,1.199993
_195_,VDD,Metal1,39.2500,49.4710,1.199963
_194_,VDD,Metal1,41.8700,41.2480,1.199960
_193_,VDD,Metal1,38.5100,33.6880,1.199957
_192_,VDD,Metal1,30.3500,26.1280,1.199956
_191_,VDD,Metal1,28.6900,19.2310,1.199941
_190_,VDD,Metal1,133.0700,63.9280,1.199964
_189_,VDD,Metal1,111.7300,56.3680,1.199989
_188_,VDD,Metal1,97.0700,56.3680,1.199991
_187_,VDD,Metal1,95.1500,48.8080,1.199994
_186_,VDD,Metal1,63.4700,63.9280,1.199991
_185_,VDD,Metal1,41.8700,57.0310,1.199986
_184_,VDD,Metal1,29.8700,48.8080,1.199984
_183_,VDD,Metal1,53.8700,56.3680,1.199986
_182_,VDD,Metal1,130.6700,56.3680,1.199987
_181_,VDD,Metal1,114.3500,56.3680,1.199989
_180_,VDD,Metal1,116.7500,41.9110,1.199979
_179_,VDD,Metal1,103.3100,34.3510,1.199990
_178_,VDD,Metal1,98.5100,26.7910,1.199971
_177_,VDD,Metal1,121.0700,18.5680,1.199887
_176_,VDD,Metal1,96.3770,19.0650,1.199986
_175_,VDD,Metal1,94.2950,19.2350,1.199986
_174_,VDD,Metal1,117.1310,19.2760,1.199908
_173_,VDD,Metal1,94.5710,33.6430,1.199992
_172_,VDD,Metal1,99.9420,41.4150,1.199993
_171_,VDD,Metal1,98.1350,41.2450,1.199993
_170_,VDD,Metal1,112.8110,48.7630,1.199985
_169_,VDD,Metal1,112.8110,49.5160,1.199985
_168_,VDD,Metal1,130.0910,63.8830,1.199966
_167_,VDD,Metal1,54.7080,63.8830,1.199990
_166_,VDD,Metal1,33.4970,41.7450,1.199988
_165_,VDD,Metal1,33.8150,49.4750,1.199963
_164_,VDD,Metal1,46.5480,57.0760,1.199986
_163_,VDD,Metal1,64.7880,56.3230,1.199984
_162_,VDD,Metal1,97.3370,41.7450,1.199993
_161_,VDD,Metal1,94.8250,41.9150,1.199995
_160_,VDD,Metal1,102.7080,49.5160,1.199992
_159_,VDD,Metal1,107.5310,57.0760,1.199990
_158_,VDD,Metal1,129.1310,57.0760,1.199987
_157_,VDD,Metal1,28.3310,18.5230,1.199941
_156_,VDD,Metal1,33.5880,33.6430,1.199978
_155_,VDD,Metal1,79.8950,48.8050,1.199981
_154_,VDD,Metal1,45.1080,26.8360,1.199941
_153_,VDD,Metal1,73.3320,41.9180,1.199964
_152_,VDD,Metal1,47.0280,34.3960,1.199920
_151_,VDD,Metal1,49.8170,48.9750,1.199963
_150_,VDD,Metal1,53.5450,49.4750,1.199963
_149_,VDD,Metal1,69.9720,48.8010,1.199965
_148_,VDD,Metal1,77.4230,56.3430,1.199987
_147_,VDD,Metal1,80.0160,56.3430,1.199987
_146_,VDD,Metal1,78.0250,49.4750,1.199976
_145_,VDD,Metal1,75.7320,49.4780,1.199971
_144_,VDD,Metal1,89.9030,56.3430,1.199992
_143_,VDD,Metal1,89.4230,49.4960,1.199990
_142_,VDD,Metal1,86.7720,49.4780,1.199988
_141_,VDD,Metal1,100.9500,26.1800,1.199964
_140_,VDD,Metal1,98.5500,18.6480,1.199980
_139_,VDD,Metal1,67.5720,48.8010,1.199964
_138_,VDD,Metal1,87.5100,56.4480,1.199989
_137_,VDD,Metal1,73.3320,49.4780,1.199967
_136_,VDD,Metal1,77.4230,34.3760,1.199918
_135_,VDD,Metal1,75.3600,34.5130,1.199918
_134_,VDD,Metal1,77.4810,41.9790,1.199967
_133_,VDD,Metal1,74.9820,48.9750,1.199971
_132_,VDD,Metal1,72.6300,48.8600,1.199967
_131_,VDD,Metal1,77.6100,48.8600,1.199976
_130_,VDD,Metal1,52.1700,41.8600,1.199960
_129_,VDD,Metal1,69.1210,42.0000,1.199963
_128_,VDD,Metal1,68.7830,33.6630,1.199918
_127_,VDD,Metal1,68.0520,41.2410,1.199963
_126_,VDD,Metal1,66.0380,33.6200,1.199918
_125_,VDD,Metal1,67.6800,26.9530,1.199848
_124_,VDD,Metal1,66.4550,41.2450,1.199962
_123_,VDD,Metal1,70.9150,41.2750,1.199963
_122_,VDD,Metal1,72.7450,41.2450,1.199964
_121_,VDD,Metal1,72.7860,26.8470,1.199971
_120_,VDD,Metal1,71.5200,42.0730,1.199963
_119_,VDD,Metal1,78.0900,19.1510,1.199960
_118_,VDD,Metal1,90.3830,18.5430,1.199960
_117_,VDD,Metal1,70.1870,26.7980,1.199971
_116_,VDD,Metal1,48.7180,18.5660,1.199933
_115_,VDD,Metal1,54.6900,33.6860,1.199919
_114_,VDD,Metal1,57.3980,33.6200,1.199918
_113_,VDD,Metal1,52.2830,18.5000,1.199933
_112_,VDD,Metal1,75.3900,26.7930,1.199971
_111_,VDD,Metal1,65.2720,26.8510,1.199848
_110_,VDD,Metal1,45.1730,18.5330,1.199931
_109_,VDD,Metal1,103.0900,26.1280,1.199964
_108_,VDD,Metal1,75.4700,56.3680,1.199987
_107_,VDD,Metal1,88.9100,63.9280,1.199994
_106_,VDD,Metal1,70.4500,49.4710,1.199965
_105_,VDD,Metal1,59.8900,33.6880,1.199918
_104_,VDD,Metal1,87.2500,33.6880,1.199917
