 time            v(vo)          
 7.69500032e-04  4.16511962e-03 
 7.69500045e-04  4.16552876e-03 
 7.69500070e-04  4.16597017e-03 
 7.69500119e-04  4.16645588e-03 
 7.69500212e-04  4.16706932e-03 
 7.69500306e-04  4.13942943e-03 
 7.69500392e-04  4.03504270e-03 
 7.69500483e-04  3.94523239e-03 
 7.69500602e-04  3.93457760e-03 
 7.69500713e-04  3.94018194e-03 
 7.69500926e-04  3.93841420e-03 
 7.69501236e-04  3.94094880e-03 
 7.69501858e-04  3.93966085e-03 
 7.69503097e-04  3.94110844e-03 
 7.69505315e-04  3.93973578e-03 
 7.69509752e-04  3.94107340e-03 
 7.69518626e-04  3.93976071e-03 
 7.69536374e-04  3.94107895e-03 
 7.69571869e-04  3.93980229e-03 
 7.69642860e-04  3.94118975e-03 
 7.69784842e-04  3.94018005e-03 
 7.70000000e-04  3.94228630e-03 
 7.70000001e-04  3.94256018e-03 
 7.70000003e-04  3.94299286e-03 
 7.70000007e-04  3.94260831e-03 
 7.70000010e-04  3.94120585e-03 
 7.70000011e-04  3.94084801e-03 
 7.70000012e-04  3.94008555e-03 
 7.70000014e-04  3.93848817e-03 
 7.70000018e-04  3.93578115e-03 
 7.70000026e-04  3.93278659e-03 
 7.70000042e-04  3.93227572e-03 
 7.70000070e-04  3.93709806e-03 
 7.70000100e-04  3.94584841e-03 
 7.70000137e-04  3.95674117e-03 
 7.70000194e-04  3.97047962e-03 
 7.70000262e-04  3.98357305e-03 
 7.70000398e-04  4.00617077e-03 
 7.70000587e-04  4.05036501e-03 
 7.70000864e-04  4.15594363e-03 
 7.70001321e-04  4.40750905e-03 
 7.70002234e-04  5.02626412e-03 
 7.70003461e-04  5.80889411e-03 
 7.70005915e-04  6.77765253e-03 
 7.70010263e-04  7.40223779e-03 
 7.70014988e-04  7.54737563e-03 
 7.70020520e-04  7.60739418e-03 
 7.70027287e-04  7.65806051e-03 
 7.70040820e-04  7.76344304e-03 
 7.70058850e-04  7.90056777e-03 
 7.70094908e-04  8.18406906e-03 
 7.70167026e-04  8.76017099e-03 
 7.70311262e-04  9.97663006e-03 
 7.70500010e-04  1.16821394e-02 
 7.70500011e-04  1.16820973e-02 
 7.70500013e-04  1.16820424e-02 
 7.70500017e-04  1.16820383e-02 
 7.70500020e-04  1.16820683e-02 
 7.70500021e-04  1.16821789e-02 
 7.70500022e-04  1.16823711e-02 
 7.70500026e-04  1.16826349e-02 
 7.70500032e-04  1.16830005e-02 
 7.70500045e-04  1.16834523e-02 
 7.70500070e-04  1.16839778e-02 
 7.70500119e-04  1.16846219e-02 
 7.70500212e-04  1.16855210e-02 
 7.70500306e-04  1.16572052e-02 
 7.70500393e-04  1.15517454e-02 
 7.70500484e-04  1.14628422e-02 
 7.70500604e-04  1.14528406e-02 
 7.70500715e-04  1.14582061e-02 
 7.70500927e-04  1.14566220e-02 
 7.70501239e-04  1.14590493e-02 
 7.70501863e-04  1.14578729e-02 
 7.70503098e-04  1.14592224e-02 
 7.70505314e-04  1.14579440e-02 
 7.70509745e-04  1.14591891e-02 
 7.70518608e-04  1.14579676e-02 
 7.70536334e-04  1.14591950e-02 
 7.70571785e-04  1.14580114e-02 
 7.70642689e-04  1.14593214e-02 
 7.70784495e-04  1.14584561e-02 
 7.71000000e-04  1.14606171e-02 
 7.71000001e-04  1.14608950e-02 
 7.71000003e-04  1.14613338e-02 
 7.71000007e-04  1.14609574e-02 
 7.71000010e-04  1.14595601e-02 
 7.71000011e-04  1.14592030e-02 
 7.71000012e-04  1.14584421e-02 
 7.71000014e-04  1.14568476e-02 
 7.71000018e-04  1.14541451e-02 
 7.71000026e-04  1.14511540e-02 
 7.71000042e-04  1.14506409e-02 
 7.71000070e-04  1.14554572e-02 
 7.71000100e-04  1.14641993e-02 
 7.71000137e-04  1.14750794e-02 
 7.71000194e-04  1.14888041e-02 
 7.71000262e-04  1.15018870e-02 
 7.71000398e-04  1.15245660e-02 
 7.71000587e-04  1.15725165e-02 
 7.71000864e-04  1.17066676e-02 
 7.71001321e-04  1.20645826e-02 
 7.71002234e-04  1.29923101e-02 
 7.71003463e-04  1.42119683e-02 
 7.71005920e-04  1.57598404e-02 
 7.71010610e-04  1.68016443e-02 
 7.71015074e-04  1.69897381e-02 
 7.71020881e-04  1.70836093e-02 
 7.71027473e-04  1.71578129e-02 
 7.71040655e-04  1.73096470e-02 
 7.71059205e-04  1.75203236e-02 
 7.71096306e-04  1.79505664e-02 
 7.71170507e-04  1.88212786e-02 
 7.71318910e-04  2.06288042e-02 
 7.71500010e-04  2.29407797e-02 
 7.71500011e-04  2.29407382e-02 
 7.71500013e-04  2.29406839e-02 
 7.71500017e-04  2.29406819e-02 
 7.71500020e-04  2.29407160e-02 
 7.71500021e-04  2.29408290e-02 
 7.71500022e-04  2.29410273e-02 
 7.71500026e-04  2.29413047e-02 
 7.71500032e-04  2.29416924e-02 
 7.71500045e-04  2.29421806e-02 
 7.71500070e-04  2.29427793e-02 
 7.71500119e-04  2.29435668e-02 
 7.71500212e-04  2.29447134e-02 
 7.71500306e-04  2.29150923e-02 
 7.71500393e-04  2.28080800e-02 
 7.71500484e-04  2.27205215e-02 
 7.71500605e-04  2.27113970e-02 
 7.71500716e-04  2.27164306e-02 
 7.71500929e-04  2.27151014e-02 
 7.71501242e-04  2.27173749e-02 
 7.71501868e-04  2.27163552e-02 
 7.71503099e-04  2.27175662e-02 
 7.71505308e-04  2.27164210e-02 
 7.71509728e-04  2.27175350e-02 
 7.71518567e-04  2.27164424e-02 
 7.71536017e-04  2.27175393e-02 
 7.71570917e-04  2.27164806e-02 
 7.71640716e-04  2.27176513e-02 
 7.71780314e-04  2.27168809e-02 
 7.72000000e-04  2.27188475e-02 
 7.72000001e-04  2.27191309e-02 
 7.72000003e-04  2.27195784e-02 
 7.72000007e-04  2.27192136e-02 
 7.72000010e-04  2.27178236e-02 
 7.72000011e-04  2.27174677e-02 
 7.72000012e-04  2.27167090e-02 
 7.72000014e-04  2.27151186e-02 
 7.72000018e-04  2.27124225e-02 
 7.72000026e-04  2.27094372e-02 
 7.72000042e-04  2.27089231e-02 
 7.72000070e-04  2.27137336e-02 
 7.72000100e-04  2.27224667e-02 
 7.72000137e-04  2.27333336e-02 
 7.72000194e-04  2.27470424e-02 
 7.72000262e-04  2.27601046e-02 
 7.72000398e-04  2.27826503e-02 
 7.72000587e-04  2.28319646e-02 
 7.72000864e-04  2.29856118e-02 
 7.72001321e-04  2.34288773e-02 
 7.72002234e-04  2.46299960e-02 
 7.72003466e-04  2.62776176e-02 
 7.72005930e-04  2.84254395e-02 
 7.72010123e-04  2.97779173e-02 
 7.72014460e-04  3.01075354e-02 
 7.72019936e-04  3.02462214e-02 
 7.72026453e-04  3.03470246e-02 
 7.72039486e-04  3.05445529e-02 
 7.72057617e-04  3.08170966e-02 
 7.72093878e-04  3.13699254e-02 
 7.72166400e-04  3.24856566e-02 
 7.72311443e-04  3.47782508e-02 
 7.72500010e-04  3.78686139e-02 
 7.72500011e-04  3.78685712e-02 
 7.72500013e-04  3.78685136e-02 
 7.72500017e-04  3.78685065e-02 
 7.72500020e-04  3.78685403e-02 
 7.72500021e-04  3.78686552e-02 
 7.72500022e-04  3.78688589e-02 
 7.72500026e-04  3.78691494e-02 
 7.72500032e-04  3.78695567e-02 
 7.72500045e-04  3.78700734e-02 
 7.72500070e-04  3.78707327e-02 
 7.72500119e-04  3.78716500e-02 
 7.72500212e-04  3.78730048e-02 
 7.72500307e-04  3.78414791e-02 
 7.72500393e-04  3.77323377e-02 
 7.72500485e-04  3.76464546e-02 
 7.72500595e-04  3.76386186e-02 
 7.72500710e-04  3.76428997e-02 
 7.72500912e-04  3.76420410e-02 
 7.72501225e-04  3.76440151e-02 
 7.72501852e-04  3.76433325e-02 
 7.72503055e-04  3.76442603e-02 
 7.72505280e-04  3.76433870e-02 
 7.72509730e-04  3.76442350e-02 
 7.72518416e-04  3.76434042e-02 
 7.72535273e-04  3.76442372e-02 
 7.72568645e-04  3.76434320e-02 
 7.72633507e-04  3.76443140e-02 
 7.72763233e-04  3.76437052e-02 
 7.73000000e-04  3.76452364e-02 
 7.73000001e-04  3.76455292e-02 
 7.73000003e-04  3.76459925e-02 
 7.73000007e-04  3.76456509e-02 
 7.73000010e-04  3.76442754e-02 
 7.73000011e-04  3.76439217e-02 
 7.73000012e-04  3.76431673e-02 
 7.73000014e-04  3.76415846e-02 
 7.73000018e-04  3.76389002e-02 
 7.73000026e-04  3.76359254e-02 
 7.73000042e-04  3.76354108e-02 
 7.73000070e-04  3.76402137e-02 
 7.73000100e-04  3.76489369e-02 
 7.73000137e-04  3.76597886e-02 
 7.73000194e-04  3.76734793e-02 
 7.73000262e-04  3.76865143e-02 
 7.73000399e-04  3.77087930e-02 
 7.73000587e-04  3.77569733e-02 
 7.73000864e-04  3.79192111e-02 
 7.73001320e-04  3.84206205e-02 
 7.73002233e-04  3.98454006e-02 
 7.73003471e-04  4.19060669e-02 
 7.73005946e-04  4.46821666e-02 
 7.73009896e-04  4.63701009e-02 
 7.73014045e-04  4.68360865e-02 
 7.73019362e-04  4.70296876e-02 
 7.73025770e-04  4.71572101e-02 
 7.73038584e-04  4.73968559e-02 
 7.73056611e-04  4.77324466e-02 
 7.73092664e-04  4.84102235e-02 
 7.73164770e-04  4.97762882e-02 
 7.73308983e-04  5.25661602e-02 
 7.73500010e-04  5.63706802e-02 
 7.73500011e-04  5.63706346e-02 
 7.73500013e-04  5.63705699e-02 
 7.73500017e-04  5.63705504e-02 
 7.73500020e-04  5.63705799e-02 
 7.73500021e-04  5.63706962e-02 
 7.73500022e-04  5.63709051e-02 
 7.73500026e-04  5.63712090e-02 
 7.73500032e-04  5.63716344e-02 
 7.73500045e-04  5.63721730e-02 
 7.73500070e-04  5.63728821e-02 
 7.73500119e-04  5.63739195e-02 
 7.73500212e-04  5.63754444e-02 
 7.73500307e-04  5.63412831e-02 
 7.73500394e-04  5.62296049e-02 
 7.73500486e-04  5.61456613e-02 
 7.73500596e-04  5.61391056e-02 
 7.73500711e-04  5.61428362e-02 
 7.73500913e-04  5.61423495e-02 
 7.73501228e-04  5.61440697e-02 
 7.73501858e-04  5.61436286e-02 
 7.73503047e-04  5.61443377e-02 
 7.73505244e-04  5.61436746e-02 
 7.73509583e-04  5.61443160e-02 
 7.73517681e-04  5.61436889e-02 
 7.73533342e-04  5.61443156e-02 
 7.73563296e-04  5.61437060e-02 
 7.73623204e-04  5.61443582e-02 
 7.73743019e-04  5.61438616e-02 
 7.73982649e-04  5.61449262e-02 
 7.74000000e-04  5.61443536e-02 
 7.74000001e-04  5.61445819e-02 
 7.74000003e-04  5.61450298e-02 
 7.74000007e-04  5.61448557e-02 
 7.74000010e-04  5.61435826e-02 
 7.74000011e-04  5.61432435e-02 
 7.74000012e-04  5.61425165e-02 
 7.74000014e-04  5.61409814e-02 
 7.74000018e-04  5.61383679e-02 
 7.74000026e-04  5.61354554e-02 
 7.74000042e-04  5.61349502e-02 
 7.74000070e-04  5.61397403e-02 
 7.74000100e-04  5.61484528e-02 
 7.74000137e-04  5.61592843e-02 
 7.74000194e-04  5.61729607e-02 
 7.74000262e-04  5.61859684e-02 
 7.74000398e-04  5.62079496e-02 
 7.74000587e-04  5.62527017e-02 
 7.74000864e-04  5.64115333e-02 
 7.74001320e-04  5.69385541e-02 
 7.74002233e-04  5.85234469e-02 
 7.74003478e-04  6.09738913e-02 
 7.74005967e-04  6.44124838e-02 
 7.74009684e-04  6.64317933e-02 
 7.74013657e-04  6.70586923e-02 
 7.74018834e-04  6.73221610e-02 
 7.74025160e-04  6.74792413e-02 
 7.74037812e-04  6.77593803e-02 
 7.74055954e-04  6.81599987e-02 
 7.74092239e-04  6.89667913e-02 
 7.74164809e-04  7.05916139e-02 
 7.74309948e-04  7.38965292e-02 
 7.74500010e-04  7.83293097e-02 
 7.74500011e-04  7.83292594e-02 
 7.74500013e-04  7.83291840e-02 
 7.74500017e-04  7.83291453e-02 
 7.74500020e-04  7.83291667e-02 
 7.74500021e-04  7.83292841e-02 
 7.74500022e-04  7.83294980e-02 
 7.74500026e-04  7.83298165e-02 
 7.74500032e-04  7.83302600e-02 
 7.74500045e-04  7.83308157e-02 
 7.74500070e-04  7.83315653e-02 
 7.74500119e-04  7.83327172e-02 
 7.74500212e-04  7.83343772e-02 
 7.74500308e-04  7.82968477e-02 
 7.74500395e-04  7.81823321e-02 
 7.74500487e-04  7.81004863e-02 
 7.74500598e-04  7.80953218e-02 
 7.74500713e-04  7.80984325e-02 
 7.74500914e-04  7.80983409e-02 
 7.74501231e-04  7.80997739e-02 
 7.74501842e-04  7.80995854e-02 
 7.74502968e-04  7.81000601e-02 
 7.74505007e-04  7.80996287e-02 
 7.74508911e-04  7.81000404e-02 
 7.74516049e-04  7.80996409e-02 
 7.74530310e-04  7.81000382e-02 
 7.74558832e-04  7.80996510e-02 
 7.74615876e-04  7.81000595e-02 
 7.74729965e-04  7.80997321e-02 
 7.74958143e-04  7.81003528e-02 
 7.75000000e-04  7.81000200e-02 
 7.75000001e-04  7.81002404e-02 
 7.75000003e-04  7.81006739e-02 
 7.75000007e-04  7.81004785e-02 
 7.75000010e-04  7.80991940e-02 
 7.75000011e-04  7.80988534e-02 
 7.75000012e-04  7.80981237e-02 
 7.75000014e-04  7.80965844e-02 
 7.75000018e-04  7.80939658e-02 
 7.75000026e-04  7.80910481e-02 
 7.75000042e-04  7.80905357e-02 
 7.75000070e-04  7.80953142e-02 
 7.75000100e-04  7.81040128e-02 
 7.75000137e-04  7.81148242e-02 
 7.75000194e-04  7.81284754e-02 
 7.75000262e-04  7.81414545e-02 
 7.75000398e-04  7.81631984e-02 
 7.75000587e-04  7.82037342e-02 
 7.75000864e-04  7.83497716e-02 
 7.75001320e-04  7.88695590e-02 
 7.75002232e-04  8.05405025e-02 
 7.75003486e-04  8.33442657e-02 
 7.75005980e-04  8.74605629e-02 
 7.75009520e-04  8.98404558e-02 
 7.75013332e-04  9.06459317e-02 
 7.75018372e-04  9.09939851e-02 
 7.75024621e-04  9.11844223e-02 
 7.75037118e-04  9.15028782e-02 
 7.75055320e-04  9.19651681e-02 
 7.75091723e-04  9.28946112e-02 
 7.75164530e-04  9.47650622e-02 
 7.75310143e-04  9.85582046e-02 
 7.75500010e-04  1.03604812e-01 
 7.75500011e-04  1.03604755e-01 
 7.75500013e-04  1.03604666e-01 
 7.75500017e-04  1.03604602e-01 
 7.75500020e-04  1.03604612e-01 
 7.75500021e-04  1.03604731e-01 
 7.75500022e-04  1.03604950e-01 
 7.75500026e-04  1.03605285e-01 
 7.75500032e-04  1.03605749e-01 
 7.75500045e-04  1.03606320e-01 
 7.75500070e-04  1.03607103e-01 
 7.75500119e-04  1.03608366e-01 
 7.75500212e-04  1.03610132e-01 
 7.75500309e-04  1.03568549e-01 
 7.75500397e-04  1.03450986e-01 
 7.75500489e-04  1.03371334e-01 
 7.75500599e-04  1.03367636e-01 
 7.75500716e-04  1.03370077e-01 
 7.75500916e-04  1.03370397e-01 
 7.75501236e-04  1.03371521e-01 
 7.75501826e-04  1.03371593e-01 
 7.75502888e-04  1.03371823e-01 
 7.75504773e-04  1.03371632e-01 
 7.75508259e-04  1.03371806e-01 
 7.75514511e-04  1.03371642e-01 
 7.75527017e-04  1.03371804e-01 
 7.75552029e-04  1.03371648e-01 
 7.75602052e-04  1.03371812e-01 
 7.75702097e-04  1.03371681e-01 
 7.75902189e-04  1.03371930e-01 
 7.76000000e-04  1.03371836e-01 
 7.76000001e-04  1.03372049e-01 
 7.76000003e-04  1.03372468e-01 
 7.76000007e-04  1.03372251e-01 
 7.76000010e-04  1.03370954e-01 
 7.76000011e-04  1.03370612e-01 
 7.76000012e-04  1.03369880e-01 
 7.76000014e-04  1.03368336e-01 
 7.76000018e-04  1.03365712e-01 
 7.76000026e-04  1.03362790e-01 
 7.76000042e-04  1.03362272e-01 
 7.76000070e-04  1.03367043e-01 
 7.76000100e-04  1.03375732e-01 
 7.76000137e-04  1.03386524e-01 
 7.76000194e-04  1.03400155e-01 
 7.76000262e-04  1.03413110e-01 
 7.76000399e-04  1.03434693e-01 
 7.76000587e-04  1.03471108e-01 
 7.76000864e-04  1.03596980e-01 
 7.76001320e-04  1.04077311e-01 
 7.76002232e-04  1.05753270e-01 
 7.76003496e-04  1.08853953e-01 
 7.76005953e-04  1.13605049e-01 
 7.76009775e-04  1.16646607e-01 
 7.76013341e-04  1.17493857e-01 
 7.76018590e-04  1.17927762e-01 
 7.76024654e-04  1.18137056e-01 
 7.76036782e-04  1.18485290e-01 
 7.76056114e-04  1.19037161e-01 
 7.76094779e-04  1.20145968e-01 
 7.76172108e-04  1.22376464e-01 
 7.76326765e-04  1.26892485e-01 
 7.76500010e-04  1.32036394e-01 
 7.76500011e-04  1.32036331e-01 
 7.76500013e-04  1.32036227e-01 
 7.76500017e-04  1.32036135e-01 
 7.76500020e-04  1.32036132e-01 
 7.76500021e-04  1.32036252e-01 
 7.76500022e-04  1.32036479e-01 
 7.76500026e-04  1.32036836e-01 
 7.76500032e-04  1.32037327e-01 
 7.76500045e-04  1.32037915e-01 
 7.76500070e-04  1.32038731e-01 
 7.76500119e-04  1.32040102e-01 
 7.76500212e-04  1.32041957e-01 
 7.76500320e-04  1.31984264e-01 
 7.76500408e-04  1.31858176e-01 
 7.76500499e-04  1.31792964e-01 
 7.76500613e-04  1.31798565e-01 
 7.76500733e-04  1.31796523e-01 
 7.76500928e-04  1.31799711e-01 
 7.76501207e-04  1.31798687e-01 
 7.76501613e-04  1.31800530e-01 
 7.76502264e-04  1.31799270e-01 
 7.76503229e-04  1.31800539e-01 
 7.76504756e-04  1.31799319e-01 
 7.76507122e-04  1.31800508e-01 
 7.76510803e-04  1.31799339e-01 
 7.76516600e-04  1.31800495e-01 
 7.76527222e-04  1.31799347e-01 
 7.76548467e-04  1.31800492e-01 
 7.76590957e-04  1.31799351e-01 
 7.76675935e-04  1.31800503e-01 
 7.76845893e-04  1.31799400e-01 
 7.77000000e-04  1.31800587e-01 
 7.77000001e-04  1.31800769e-01 
 7.77000003e-04  1.31801127e-01 
 7.77000007e-04  1.31800796e-01 
 7.77000010e-04  1.31799424e-01 
 7.77000011e-04  1.31799069e-01 
 7.77000012e-04  1.31798314e-01 
 7.77000014e-04  1.31796728e-01 
 7.77000018e-04  1.31794047e-01 
 7.77000026e-04  1.31791149e-01 
 7.77000042e-04  1.31790885e-01 
 7.77000070e-04  1.31795917e-01 
 7.77000100e-04  1.31804761e-01 
 7.77000137e-04  1.31815850e-01 
 7.77000194e-04  1.31829811e-01 
 7.77000262e-04  1.31843050e-01 
 7.77000398e-04  1.31864849e-01 
 7.77000589e-04  1.31900047e-01 
 7.77000866e-04  1.32010256e-01 
 7.77001329e-04  1.32451071e-01 
 7.77002253e-04  1.34127399e-01 
 7.77003529e-04  1.37502047e-01 
 7.77006080e-04  1.43054799e-01 
 7.77009582e-04  1.46296736e-01 
 7.77013253e-04  1.47397238e-01 
 7.77018088e-04  1.47886548e-01 
 7.77024404e-04  1.48147600e-01 
 7.77037034e-04  1.48547389e-01 
 7.77062021e-04  1.49335298e-01 
 7.77111996e-04  1.50917935e-01 
 7.77211944e-04  1.54104065e-01 
 7.77411840e-04  1.60561422e-01 
 7.77500010e-04  1.63445207e-01 
 7.77500011e-04  1.63445138e-01 
 7.77500013e-04  1.63445016e-01 
 7.77500017e-04  1.63444891e-01 
 7.77500020e-04  1.63444875e-01 
 7.77500021e-04  1.63444997e-01 
 7.77500022e-04  1.63445234e-01 
 7.77500026e-04  1.63445622e-01 
 7.77500032e-04  1.63446152e-01 
 7.77500045e-04  1.63446765e-01 
 7.77500070e-04  1.63447611e-01 
 7.77500119e-04  1.63449082e-01 
 7.77500212e-04  1.63451005e-01 
 7.77500321e-04  1.63387970e-01 
 7.77500410e-04  1.63258601e-01 
 7.77500502e-04  1.63194526e-01 
 7.77500618e-04  1.63200799e-01 
 7.77500740e-04  1.63198296e-01 
 7.77500936e-04  1.63201667e-01 
 7.77501212e-04  1.63200387e-01 
 7.77501611e-04  1.63202350e-01 
 7.77502239e-04  1.63200958e-01 
 7.77503158e-04  1.63202340e-01 
 7.77504597e-04  1.63201018e-01 
 7.77506793e-04  1.63202303e-01 
 7.77510172e-04  1.63201043e-01 
 7.77516349e-04  1.63202289e-01 
 7.77528704e-04  1.63201051e-01 
 7.77553413e-04  1.63202285e-01 
 7.77602831e-04  1.63201055e-01 
 7.77701666e-04  1.63202292e-01 
 7.77899338e-04  1.63201081e-01 
 7.78000000e-04  1.63202325e-01 
 7.78000001e-04  1.63202506e-01 
 7.78000003e-04  1.63202860e-01 
 7.78000007e-04  1.63202521e-01 
 7.78000010e-04  1.63201144e-01 
 7.78000011e-04  1.63200789e-01 
 7.78000012e-04  1.63200032e-01 
 7.78000014e-04  1.63198445e-01 
 7.78000018e-04  1.63195765e-01 
 7.78000026e-04  1.63192877e-01 
 7.78000042e-04  1.63192643e-01 
 7.78000070e-04  1.63197701e-01 
 7.78000100e-04  1.63206555e-01 
 7.78000137e-04  1.63217662e-01 
 7.78000194e-04  1.63231647e-01 
 7.78000262e-04  1.63244901e-01 
 7.78000398e-04  1.63266660e-01 
 7.78000589e-04  1.63299376e-01 
 7.78000867e-04  1.63383591e-01 
 7.78001330e-04  1.63738503e-01 
 7.78002256e-04  1.65270173e-01 
 7.78003539e-04  1.68757174e-01 
 7.78006106e-04  1.74985721e-01 
 7.78009418e-04  1.78686768e-01 
 7.78013243e-04  1.80144101e-01 
 7.78017815e-04  1.80712599e-01 
 7.78024407e-04  1.81036824e-01 
 7.78037065e-04  1.81472184e-01 
 7.78062381e-04  1.82340557e-01 
 7.78113013e-04  1.84083709e-01 
 7.78214278e-04  1.87589982e-01 
 7.78416806e-04  1.94683139e-01 
 7.78500010e-04  1.97628011e-01 
 7.78500011e-04  1.97627939e-01 
 7.78500013e-04  1.97627807e-01 
 7.78500017e-04  1.97627661e-01 
 7.78500020e-04  1.97627638e-01 
 7.78500021e-04  1.97627765e-01 
 7.78500022e-04  1.97628017e-01 
 7.78500026e-04  1.97628447e-01 
 7.78500032e-04  1.97629036e-01 
 7.78500045e-04  1.97629695e-01 
 7.78500070e-04  1.97630586e-01 
 7.78500119e-04  1.97632157e-01 
 7.78500212e-04  1.97634131e-01 
 7.78500323e-04  1.97564851e-01 
 7.78500412e-04  1.97432101e-01 
 7.78500505e-04  1.97370688e-01 
 7.78500624e-04  1.97378399e-01 
 7.78500748e-04  1.97375105e-01 
 7.78500947e-04  1.97378962e-01 
 7.78501220e-04  1.97377284e-01 
 7.78501613e-04  1.97379532e-01 
 7.78502219e-04  1.97377886e-01 
 7.78503096e-04  1.97379496e-01 
 7.78504451e-04  1.97377965e-01 
 7.78506487e-04  1.97379447e-01 
 7.78509938e-04  1.97377995e-01 
 7.78516655e-04  1.97379430e-01 
 7.78530089e-04  1.97378003e-01 
 7.78556956e-04  1.97379425e-01 
 7.78610690e-04  1.97378007e-01 
 7.78718158e-04  1.97379429e-01 
 7.78933094e-04  1.97378020e-01 
 7.79000000e-04  1.97379442e-01 
 7.79000001e-04  1.97379619e-01 
 7.79000003e-04  1.97379963e-01 
 7.79000007e-04  1.97379606e-01 
 7.79000010e-04  1.97378219e-01 
 7.79000011e-04  1.97377863e-01 
 7.79000012e-04  1.97377103e-01 
 7.79000014e-04  1.97375513e-01 
 7.79000018e-04  1.97372829e-01 
 7.79000026e-04  1.97369950e-01 
 7.79000042e-04  1.97369751e-01 
 7.79000070e-04  1.97374836e-01 
 7.79000100e-04  1.97383699e-01 
 7.79000137e-04  1.97394829e-01 
 7.79000194e-04  1.97408839e-01 
 7.79000262e-04  1.97422114e-01 
 7.79000398e-04  1.97443862e-01 
 7.79000589e-04  1.97475305e-01 
 7.79000867e-04  1.97536461e-01 
 7.79001331e-04  1.97797240e-01 
 7.79002258e-04  1.99116344e-01 
 7.79003541e-04  2.02548760e-01 
 7.79006106e-04  2.09340512e-01 
 7.79009424e-04  2.13766432e-01 
 7.79013528e-04  2.15612499e-01 
 7.79017984e-04  2.16229272e-01 
 7.79024925e-04  2.16609957e-01 
 7.79036877e-04  2.17049607e-01 
 7.79060780e-04  2.17931023e-01 
 7.79108587e-04  2.19697545e-01 
 7.79204201e-04  2.23247867e-01 
 7.79395428e-04  2.30413365e-01 
 7.79500010e-04  2.34369076e-01 
 7.79500011e-04  2.34369004e-01 
 7.79500013e-04  2.34368869e-01 
 7.79500017e-04  2.34368709e-01 
 7.79500020e-04  2.34368685e-01 
 7.79500021e-04  2.34368818e-01 
 7.79500022e-04  2.34369091e-01 
 7.79500026e-04  2.34369577e-01 
 7.79500032e-04  2.34370251e-01 
 7.79500045e-04  2.34370977e-01 
 7.79500070e-04  2.34371920e-01 
 7.79500119e-04  2.34373580e-01 
 7.79500212e-04  2.34375564e-01 
 7.79500324e-04  2.34299037e-01 
 7.79500415e-04  2.34162699e-01 
 7.79500509e-04  2.34104585e-01 
 7.79500631e-04  2.34113871e-01 
 7.79500757e-04  2.34109690e-01 
 7.79500961e-04  2.34114112e-01 
 7.79501230e-04  2.34111979e-01 
 7.79501619e-04  2.34114557e-01 
 7.79502206e-04  2.34112618e-01 
 7.79503043e-04  2.34114487e-01 
 7.79504321e-04  2.34112718e-01 
 7.79506281e-04  2.34114424e-01 
 7.79509857e-04  2.34112755e-01 
 7.79517010e-04  2.34114405e-01 
 7.79531314e-04  2.34112763e-01 
 7.79559923e-04  2.34114399e-01 
 7.79617141e-04  2.34112767e-01 
 7.79731576e-04  2.34114401e-01 
 7.79960447e-04  2.34112774e-01 
 7.80000000e-04  2.34114406e-01 
 7.80000001e-04  2.34114579e-01 
 7.80000003e-04  2.34114913e-01 
 7.80000007e-04  2.34114535e-01 
 7.80000010e-04  2.34113137e-01 
 7.80000011e-04  2.34112779e-01 
 7.80000012e-04  2.34112017e-01 
 7.80000014e-04  2.34110421e-01 
 7.80000018e-04  2.34107732e-01 
 7.80000026e-04  2.34104870e-01 
 7.80000042e-04  2.34104736e-01 
 7.80000070e-04  2.34109879e-01 
 7.80000100e-04  2.34118767e-01 
 7.80000137e-04  2.34129954e-01 
 7.80000194e-04  2.34144026e-01 
 7.80000262e-04  2.34157354e-01 
 7.80000397e-04  2.34179137e-01 
 7.80000589e-04  2.34210090e-01 
 7.80000868e-04  2.34254565e-01 
